"impervious","albedocheck(rightone)","elevationcheck","canopycheck","Cluster"
0.647877578403063,-0.0385529289082443,-0.173852301102057,0.0907568900892753,3
-0.158734394397825,-0.368795337923475,-0.124873978174837,0.958355996094619,1
0.229872825933511,0.211043554714158,-0.356327924691718,-0.759772755779302,3
0.238125712364985,0.847195524988477,-0.957860557238021,-0.424883836184384,3
0.841055575520367,-0.409337748624429,0.301019198932221,-0.474822391515128,3
0.764271964201933,-0.303439550944717,-0.0230428761582848,0.112869651207141,3
-0.437797443066659,-0.988697149565427,0.0245574547692474,1.32345837199969,1
-0.155424217564333,-0.0267830507247294,-0.779585120986904,0.0355945810241054,3
-1.1750770075898,-1.47624992151074,1.29687887552703,2.55751172714389,4
-2.52279663873528,-1.85547290182307,1.17187740521198,4.2776807651784,4
0.630989121731161,-0.429084719290611,-0.175864448028693,0.229346820690139,3
0.479986128843741,0.287665641936884,-0.564850420491249,-0.625427010632631,3
1.00771239825758,0.479858587140456,-0.357823781342929,-0.847823110176608,3
1.16170031312748,1.24449554962898,-1.22485305744936,-0.895234766897839,2
1.04344709139864,1.79874197173754,-0.589669912444858,-1.05356923158534,2
-0.274863706327738,-0.308601503970274,-0.163287421805408,-0.0563207460474473,1
-2.52989824871162,-0.598569162652799,0.704014704569728,-0.74649613864902,1
-0.204485915886713,-0.462138980264425,0.0764584487953565,0.362372550256288,1
-0.490587680616954,-0.705145244510082,1.84253386979629,0.147169060100969,1
0.519682861077638,-0.155261542843573,2.10105827760208,-0.194157134320373,1
0.18643299688955,0.0517901418074852,1.68173341061299,0.276544774486863,1
-0.0246335401204176,1.65344765317888,-1.18859990842678,-0.696119354733306,2
0.413966235056345,-0.747460905150681,0.0483043345060347,0.584211682338901,1
1.24804655544884,1.65469882184005,-0.684155796902709,-1.0872608281517,2
-0.0986252346936157,-0.313971061268342,-0.7871845553616,-0.0926568662715892,3
1.14428556311509,1.82590814326664,-0.923466247715728,-1.09800309011911,2
1.21950807311335,1.10830551186778,-1.23399003045274,-0.870584918482499,2
1.20325024042371,1.47737845371028,-1.34576361878689,-0.994593623169266,2
1.01722473836515,0.40911477940259,-0.916989742317236,-0.755632904735116,3
-1.19080858212107,0.0717627415504767,-0.877252896121765,-0.496658562475856,1
-0.719589573202675,0.31939930685067,0.375237381090252,0.728434488086151,1
-0.495972047086273,-0.44778896300373,2.23574781504789,-0.0258871723478088,1
-1.02864069382246,-0.731948128501222,2.10849939488312,1.10332569318269,4
0.0520109532513076,0.31779434158832,-1.22429095566771,-0.217927504884028,3
0.643673017184402,0.267278671084467,-0.56523771145218,-0.918772075865572,3
-1.24351478520749,-0.175035670349859,-0.188356382554445,-1.08351234758524,1
1.10342058100455,0.0497873946361259,-0.619919805184912,-0.903723724155497,3
1.16765345340056,0.598318199155258,-0.830638197263923,-0.623719739752871,3
1.15818373448477,1.41961780882576,-0.875489789455775,-1.07995052367269,2
-0.427275008468765,0.137520298226807,-1.31595063629252,-0.800875917980299,3
1.20890743255721,0.471608490652869,-0.78318786126904,-0.939154492353508,3
0.960352048939264,0.0255599441316638,-0.559633606923375,-0.508391756957685,3
-1.44060272841556,-0.648468041899845,1.89464531060774,-0.0933365215816106,1
0.134587391619416,-0.186066890458126,-0.563254883856425,-0.989097069217714,3
0.51314824234398,0.24713778666418,0.132083501636854,0.163572981887456,3
-1.29554257916551,-1.49330621160081,1.98113169618653,2.52657981844571,4
-0.772025909832675,-0.944531992467887,2.1898002871746,1.3501554698771,4
0.201917663256547,-0.223906178682663,-1.22860864103683,-0.459333664722835,3
-0.938288477750421,0.260219687162316,-1.14442308524205,1.30021758484757,1
0.835624913281607,0.162752352425684,0.469439133021498,-0.199945648041578,3
0.754205509510015,2.09895218558453,-0.998288354607119,-0.661291190830433,2
0.637259147418259,0.599689280618475,0.0840577541182377,-0.838128417397444,3
-0.00773726519816644,0.727382577169558,0.852017475220012,-0.181113607208099,1
-0.912857558381495,-0.0650954501842035,-0.811970797464333,-0.825423745510554,1
1.22115791157498,-0.300482685482131,-1.0178092917287,-0.891343245421645,3
