"landcovercheck","albedocheck","elevationcheck","canopycheck","Cluster"
-0.403125868840726,1.0887791106939,-0.766501430417826,-0.795093089864218,4
-0.403125868840726,-0.103919522020861,-0.0476948183192786,-0.329144509776861,3
1.82614160861951,-1.40718125056232,0.621924327949586,1.94682330464116,2
-0.403125868840726,-0.411121678008121,-0.0535979268379649,-0.00192685601690873,3
-0.403125868840726,-0.526738172411549,1.79696692390861,0.405986948216736,1
-0.403125868840726,-0.198670799103317,2.06182093301638,0.0315586543381662,1
-0.403125868840726,-0.132491462522391,1.75064067191649,0.0566051022204976,1
-0.403125868840726,1.23303653085565,-1.1900224609747,-0.666192425391993,4
-0.403125868840726,-1.43723064771702,0.341587950611095,0.881138419561172,1
-0.403125868840726,1.62797416868691,-0.644926968196854,-0.90524353176674,4
-0.403125868840726,-0.349553653658403,-0.972757892029411,-0.175172217126208,3
-0.403125868840726,1.8360240785597,-0.884854225060744,-1.05280331554056,4
-0.403125868840726,1.53933435088506,-1.23770419108868,-1.23130406091411,4
-0.403125868840726,2.28392895142616,-1.36370223392647,-1.16456716452194,4
-0.403125868840726,0.525095576990284,-0.941094324596485,-0.852974880177354,3
2.94077534734963,0.24813428853919,-0.89437418031083,-0.893848342367714,3
-0.403125868840726,-0.192144675520022,0.229054457507722,0.631436506865106,1
-0.403125868840726,-0.7121439271451,2.31070951819056,0.082014375666188,1
2.19768618819622,-1.0570509081169,2.1456774679011,1.13144894215987,2
-0.403125868840726,1.96880951398431,-1.35058896218594,-1.21771985647843,4
-0.403125868840726,0.341892403752489,-0.53812498972751,-0.724032614238637,3
-0.403125868840726,-0.154914359414012,-0.425608517211566,-0.985965602870966,3
-0.403125868840726,-0.0497072187033693,-0.552392756572749,-0.935347331899963,3
-0.403125868840726,0.583116425677063,-0.816958227306984,-0.853660063800769,3
-0.403125868840726,0.333326671637836,-0.9028793653875,-1.23431682194824,3
-0.403125868840726,-0.196535320959446,-1.23411089715642,-0.224087881382983,3
-0.403125868840726,1.50650339074973,-0.765998727156695,-0.941732888823185,4
-0.403125868840726,0.311021528224286,-0.534241130691101,-0.715744542977668,3
2.19768618819622,-1.1072827674946,2.02991418199381,1.02009905431935,2
-0.403125868840726,0.117314529667693,-0.56902695718678,-1.05137119930902,3
-0.403125868840726,0.167754366421279,0.246532302432514,0.264681876885057,3
2.19768618819622,-1.34461076235636,2.01321542725766,1.71435990770458,2
-0.403125868840726,-0.749801328126141,2.24258525253975,0.753879538088859,1
-0.403125868840726,1.52284219663488,-1.20788814334236,-1.06240750520736,4
-0.403125868840726,-0.135693765670103,-1.06351171477893,-0.018482484298818,3
-0.403125868840726,-0.858825886043462,0.477797095279022,0.72786398383097,1
-0.403125868840726,1.73703114913724,-0.873560626447002,-0.647697739743757,4
-0.403125868840726,0.108369996980888,-0.0220714580077259,-0.176049438948176,3
-0.403125868840726,-0.730023851837765,0.649685758601805,0.433838449189601,1
-0.403125868840726,-0.533408557447659,-1.01671886304792,0.625546358568007,3
-0.403125868840726,1.40750287993896,-0.999913029212909,-1.12572919086703,4
